gaussian_noise,00000,0.000000,0.00000,25.82
shot_noise,00000,0.000000,0.00000,19.97
impulse_noise,00000,0.000000,0.00000,17.05
defocus_blur,00000,0.000000,0.00000,9.42
glass_blur,00000,0.000000,0.00000,25.87
motion_blur,00000,0.000000,0.00000,11.70
zoom_blur,00000,0.000000,0.00000,10.65
snow,00000,0.000000,0.00000,14.39
frost,00000,0.000000,0.00000,14.56
fog,00000,0.000000,0.00000,13.06
brightness,00000,0.000000,0.00000,8.74
contrast,00000,0.000000,0.00000,13.70
elastic_transform,00000,0.000000,0.00000,13.20
pixelate,00000,0.000000,0.00000,19.98
jpeg_compression,00000,0.000000,0.00000,14.84
