gaussian_noise,00000,0.000000,0.00000,27.50
shot_noise,00000,0.000000,0.00000,20.55
impulse_noise,00000,0.000000,0.00000,15.99
defocus_blur,00000,0.000000,0.00000,8.95
glass_blur,00000,0.000000,0.00000,26.70
motion_blur,00000,0.000000,0.00000,11.35
zoom_blur,00000,0.000000,0.00000,10.24
snow,00000,0.000000,0.00000,14.42
frost,00000,0.000000,0.00000,13.95
fog,00000,0.000000,0.00000,12.26
brightness,00000,0.000000,0.00000,8.01
contrast,00000,0.000000,0.00000,11.83
elastic_transform,00000,0.000000,0.00000,13.00
pixelate,00000,0.000000,0.00000,18.01
jpeg_compression,00000,0.000000,0.00000,14.96
