gaussian_noise,00000,0.000000,0.00000,26.92
shot_noise,00000,0.000000,0.00000,19.35
impulse_noise,00000,0.000000,0.00000,19.49
defocus_blur,00000,0.000000,0.00000,7.80
glass_blur,00000,0.000000,0.00000,29.59
motion_blur,00000,0.000000,0.00000,11.98
zoom_blur,00000,0.000000,0.00000,9.69
snow,00000,0.000000,0.00000,14.53
frost,00000,0.000000,0.00000,15.13
fog,00000,0.000000,0.00000,10.86
brightness,00000,0.000000,0.00000,7.32
contrast,00000,0.000000,0.00000,12.08
elastic_transform,00000,0.000000,0.00000,12.62
pixelate,00000,0.000000,0.00000,17.45
jpeg_compression,00000,0.000000,0.00000,15.10
