gaussian_noise,00000,0.000000,0.00000,31.13
shot_noise,00000,0.000000,0.00000,23.66
impulse_noise,00000,0.000000,0.00000,21.26
defocus_blur,00000,0.000000,0.00000,11.38
glass_blur,00000,0.000000,0.00000,30.09
motion_blur,00000,0.000000,0.00000,15.25
zoom_blur,00000,0.000000,0.00000,12.75
snow,00000,0.000000,0.00000,17.06
frost,00000,0.000000,0.00000,18.00
fog,00000,0.000000,0.00000,15.83
brightness,00000,0.000000,0.00000,9.50
contrast,00000,0.000000,0.00000,27.03
elastic_transform,00000,0.000000,0.00000,14.17
pixelate,00000,0.000000,0.00000,17.86
jpeg_compression,00000,0.000000,0.00000,16.20
