gaussian_noise,00000,0.000000,0.00000,22.64
shot_noise,00000,0.000000,0.00000,17.45
impulse_noise,00000,0.000000,0.00000,14.41
defocus_blur,00000,0.000000,0.00000,8.32
glass_blur,00000,0.000000,0.00000,22.28
motion_blur,00000,0.000000,0.00000,10.39
zoom_blur,00000,0.000000,0.00000,9.70
snow,00000,0.000000,0.00000,13.54
frost,00000,0.000000,0.00000,13.10
fog,00000,0.000000,0.00000,11.09
brightness,00000,0.000000,0.00000,7.68
contrast,00000,0.000000,0.00000,12.97
elastic_transform,00000,0.000000,0.00000,11.96
pixelate,00000,0.000000,0.00000,15.72
jpeg_compression,00000,0.000000,0.00000,13.51
