gaussian_noise,00000,0.000000,0.00000,50.60
shot_noise,00000,0.000000,0.00000,39.74
impulse_noise,00000,0.000000,0.00000,41.91
defocus_blur,00000,0.000000,0.00000,22.68
glass_blur,00000,0.000000,0.00000,52.08
motion_blur,00000,0.000000,0.00000,26.93
zoom_blur,00000,0.000000,0.00000,30.35
snow,00000,0.000000,0.00000,23.32
frost,00000,0.000000,0.00000,27.79
fog,00000,0.000000,0.00000,15.57
brightness,00000,0.000000,0.00000,8.89
contrast,00000,0.000000,0.00000,25.42
elastic_transform,00000,0.000000,0.00000,20.05
pixelate,00000,0.000000,0.00000,31.81
jpeg_compression,00000,0.000000,0.00000,23.24
