gaussian_noise,00000,0.000000,0.00000,32.10
shot_noise,00000,0.000000,0.00000,24.22
impulse_noise,00000,0.000000,0.00000,20.69
defocus_blur,00000,0.000000,0.00000,11.66
glass_blur,00000,0.000000,0.00000,29.71
motion_blur,00000,0.000000,0.00000,15.13
zoom_blur,00000,0.000000,0.00000,12.76
snow,00000,0.000000,0.00000,17.05
frost,00000,0.000000,0.00000,17.97
fog,00000,0.000000,0.00000,15.58
brightness,00000,0.000000,0.00000,10.24
contrast,00000,0.000000,0.00000,24.82
elastic_transform,00000,0.000000,0.00000,14.51
pixelate,00000,0.000000,0.00000,19.38
jpeg_compression,00000,0.000000,0.00000,16.52
