gaussian_noise,00000,0.000000,0.00000,22.19
shot_noise,00000,0.000000,0.00000,17.06
impulse_noise,00000,0.000000,0.00000,14.73
defocus_blur,00000,0.000000,0.00000,7.75
glass_blur,00000,0.000000,0.00000,22.70
motion_blur,00000,0.000000,0.00000,10.05
zoom_blur,00000,0.000000,0.00000,9.14
snow,00000,0.000000,0.00000,13.31
frost,00000,0.000000,0.00000,13.17
fog,00000,0.000000,0.00000,10.95
brightness,00000,0.000000,0.00000,7.47
contrast,00000,0.000000,0.00000,12.23
elastic_transform,00000,0.000000,0.00000,11.90
pixelate,00000,0.000000,0.00000,14.93
jpeg_compression,00000,0.000000,0.00000,14.04
