gaussian_noise,00000,0.000000,0.00000,23.66
shot_noise,00000,0.000000,0.00000,17.84
impulse_noise,00000,0.000000,0.00000,14.81
defocus_blur,00000,0.000000,0.00000,8.22
glass_blur,00000,0.000000,0.00000,24.14
motion_blur,00000,0.000000,0.00000,10.50
zoom_blur,00000,0.000000,0.00000,9.54
snow,00000,0.000000,0.00000,13.55
frost,00000,0.000000,0.00000,13.20
fog,00000,0.000000,0.00000,11.40
brightness,00000,0.000000,0.00000,7.46
contrast,00000,0.000000,0.00000,11.79
elastic_transform,00000,0.000000,0.00000,12.14
pixelate,00000,0.000000,0.00000,18.49
jpeg_compression,00000,0.000000,0.00000,13.81
