gaussian_noise,00000,0.000000,0.00000,31.31
shot_noise,00000,0.000000,0.00000,22.91
impulse_noise,00000,0.000000,0.00000,20.42
defocus_blur,00000,0.000000,0.00000,8.57
glass_blur,00000,0.000000,0.00000,31.96
motion_blur,00000,0.000000,0.00000,12.86
zoom_blur,00000,0.000000,0.00000,10.20
snow,00000,0.000000,0.00000,15.68
frost,00000,0.000000,0.00000,16.78
fog,00000,0.000000,0.00000,12.77
brightness,00000,0.000000,0.00000,8.10
contrast,00000,0.000000,0.00000,16.65
elastic_transform,00000,0.000000,0.00000,13.66
pixelate,00000,0.000000,0.00000,21.59
jpeg_compression,00000,0.000000,0.00000,15.59
