gaussian_noise,00000,0.000000,0.00000,28.39
shot_noise,00000,0.000000,0.00000,22.67
impulse_noise,00000,0.000000,0.00000,23.20
defocus_blur,00000,0.000000,0.00000,11.81
glass_blur,00000,0.000000,0.00000,29.18
motion_blur,00000,0.000000,0.00000,14.85
zoom_blur,00000,0.000000,0.00000,12.82
snow,00000,0.000000,0.00000,18.09
frost,00000,0.000000,0.00000,19.13
fog,00000,0.000000,0.00000,15.42
brightness,00000,0.000000,0.00000,10.99
contrast,00000,0.000000,0.00000,24.81
elastic_transform,00000,0.000000,0.00000,14.60
pixelate,00000,0.000000,0.00000,18.58
jpeg_compression,00000,0.000000,0.00000,16.95
