gaussian_noise,00000,0.000000,0.00000,30.84
shot_noise,00000,0.000000,0.00000,22.61
impulse_noise,00000,0.000000,0.00000,15.31
defocus_blur,00000,0.000000,0.00000,8.58
glass_blur,00000,0.000000,0.00000,29.69
motion_blur,00000,0.000000,0.00000,11.89
zoom_blur,00000,0.000000,0.00000,9.82
snow,00000,0.000000,0.00000,15.14
frost,00000,0.000000,0.00000,14.98
fog,00000,0.000000,0.00000,12.90
brightness,00000,0.000000,0.00000,7.78
contrast,00000,0.000000,0.00000,13.93
elastic_transform,00000,0.000000,0.00000,12.95
pixelate,00000,0.000000,0.00000,19.48
jpeg_compression,00000,0.000000,0.00000,14.20
