gaussian_noise,00000,0.000000,0.00000,28.80
shot_noise,00000,0.000000,0.00000,21.10
impulse_noise,00000,0.000000,0.00000,21.91
defocus_blur,00000,0.000000,0.00000,8.44
glass_blur,00000,0.000000,0.00000,30.01
motion_blur,00000,0.000000,0.00000,12.22
zoom_blur,00000,0.000000,0.00000,10.30
snow,00000,0.000000,0.00000,14.80
frost,00000,0.000000,0.00000,15.01
fog,00000,0.000000,0.00000,11.64
brightness,00000,0.000000,0.00000,7.86
contrast,00000,0.000000,0.00000,13.77
elastic_transform,00000,0.000000,0.00000,13.51
pixelate,00000,0.000000,0.00000,18.55
jpeg_compression,00000,0.000000,0.00000,16.08
