gaussian_noise,00000,0.000000,0.00000,30.79
shot_noise,00000,0.000000,0.00000,22.50
impulse_noise,00000,0.000000,0.00000,13.27
defocus_blur,00000,0.000000,0.00000,8.12
glass_blur,00000,0.000000,0.00000,25.87
motion_blur,00000,0.000000,0.00000,10.90
zoom_blur,00000,0.000000,0.00000,9.29
snow,00000,0.000000,0.00000,13.70
frost,00000,0.000000,0.00000,13.81
fog,00000,0.000000,0.00000,12.36
brightness,00000,0.000000,0.00000,7.26
contrast,00000,0.000000,0.00000,12.13
elastic_transform,00000,0.000000,0.00000,12.49
pixelate,00000,0.000000,0.00000,16.90
jpeg_compression,00000,0.000000,0.00000,14.12
