gaussian_noise,00000,0.000000,0.00000,25.64
shot_noise,00000,0.000000,0.00000,20.14
impulse_noise,00000,0.000000,0.00000,16.02
defocus_blur,00000,0.000000,0.00000,9.39
glass_blur,00000,0.000000,0.00000,26.87
motion_blur,00000,0.000000,0.00000,12.14
zoom_blur,00000,0.000000,0.00000,10.88
snow,00000,0.000000,0.00000,16.84
frost,00000,0.000000,0.00000,16.93
fog,00000,0.000000,0.00000,14.16
brightness,00000,0.000000,0.00000,9.52
contrast,00000,0.000000,0.00000,16.56
elastic_transform,00000,0.000000,0.00000,13.48
pixelate,00000,0.000000,0.00000,17.98
jpeg_compression,00000,0.000000,0.00000,14.45
