gaussian_noise,00000,0.000000,0.00000,24.41
shot_noise,00000,0.000000,0.00000,19.33
impulse_noise,00000,0.000000,0.00000,18.27
defocus_blur,00000,0.000000,0.00000,9.31
glass_blur,00000,0.000000,0.00000,24.96
motion_blur,00000,0.000000,0.00000,11.98
zoom_blur,00000,0.000000,0.00000,10.84
snow,00000,0.000000,0.00000,14.93
frost,00000,0.000000,0.00000,14.78
fog,00000,0.000000,0.00000,12.44
brightness,00000,0.000000,0.00000,8.86
contrast,00000,0.000000,0.00000,14.67
elastic_transform,00000,0.000000,0.00000,13.38
pixelate,00000,0.000000,0.00000,17.76
jpeg_compression,00000,0.000000,0.00000,15.54
