gaussian_noise,00000,0.000000,0.00000,31.22
shot_noise,00000,0.000000,0.00000,23.35
impulse_noise,00000,0.000000,0.00000,25.20
defocus_blur,00000,0.000000,0.00000,11.02
glass_blur,00000,0.000000,0.00000,32.71
motion_blur,00000,0.000000,0.00000,15.74
zoom_blur,00000,0.000000,0.00000,12.93
snow,00000,0.000000,0.00000,17.58
frost,00000,0.000000,0.00000,19.52
fog,00000,0.000000,0.00000,15.73
brightness,00000,0.000000,0.00000,9.42
contrast,00000,0.000000,0.00000,26.87
elastic_transform,00000,0.000000,0.00000,14.03
pixelate,00000,0.000000,0.00000,18.33
jpeg_compression,00000,0.000000,0.00000,16.49
